Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weighted_Moving_Average,Forecast_Error,Absolute_Error
14,2010-05-28,2227152.16,0,69.27,2.899,182.0464181,8.899,2155030.9234999996,72121.23650000058,72121.23650000058
14,2010-06-04,2363601.47,0,75.93,2.847,182.2389876,8.899,2170907.2345000003,192694.23549999995,192694.23549999995
14,2010-06-11,2249570.04,0,69.71,2.809,182.4315571,8.899,2277532.056,-27962.01599999983,27962.01599999983
14,2010-06-18,2248645.59,0,72.62,2.78,182.4424199,8.899,2286118.3585,-37472.76850000024,37472.76850000024
14,2010-06-25,2246179.91,0,79.32,2.808,182.3806,8.899,2266212.5295,-20032.61950000003,20032.61950000003
14,2010-07-02,2334788.42,0,76.61,2.815,182.3187801,8.743,2247551.4175,87237.00249999994,87237.00249999994
14,2010-07-09,2236209.13,0,82.45,2.793,182.2569603,8.743,2290854.017,-54644.887000000104,54644.887000000104
14,2010-07-16,2130287.27,0,77.84,2.783,182.2604411,8.743,2272207.4984999998,-141920.22849999974,141920.22849999974
14,2010-07-23,2044155.39,0,81.46,2.771,182.3509895,8.743,2198035.0935,-153879.70350000006,153879.70350000006
14,2010-07-30,2054843.28,0,79.78,2.781,182.4415378,8.743,2103109.6089999997,-48266.32899999968,48266.32899999968
14,2010-08-06,2219813.5,0,77.17,2.784,182.5320862,8.743,2062419.117,157394.3829999999,157394.3829999999
14,2010-08-13,2052984.81,0,78.44,2.805,182.6226346,8.743,2135725.2065,-82740.3964999998,82740.3964999998
14,2010-08-20,2057138.31,0,76.01,2.779,182.6165205,8.743,2111653.622,-54515.31199999992,54515.31199999992
14,2010-08-27,2020332.07,0,71.36,2.755,182.6104063,8.743,2080085.8635,-59753.79349999991,59753.79349999991
14,2010-09-03,2182563.66,0,78.37,2.715,182.6042922,8.743,2038112.165,144451.4950000001,144451.4950000001
14,2010-09-10,2191767.76,1,70.87,2.699,182.598178,8.743,2106968.801,84798.9589999998,84798.9589999998
14,2010-09-17,1953539.85,0,66.55,2.706,182.622509,8.743,2162830.9715,-209291.1214999999,209291.1214999999
14,2010-09-24,1879891.13,0,68.59,2.713,182.6696737,8.743,2071273.19,-191382.06000000006,191382.06000000006
14,2010-10-01,1855703.66,0,70.58,2.707,182.7168385,8.724,1952449.6764999998,-96746.01649999991,96746.01649999991
14,2010-10-08,2091663.2,0,56.49,2.764,182.7640032,8.724,1878844.7029999997,212818.4970000002,212818.4970000002
14,2010-10-15,1932162.63,0,58.61,2.868,182.8106203,8.724,1977311.5505,-45148.92050000001,45148.92050000001
14,2010-10-22,1936621.09,0,53.15,2.917,182.8558685,8.724,1976518.984,-39897.893999999855,39897.893999999855
14,2010-10-29,1984768.34,0,61.3,2.921,182.9011166,8.724,1958316.9455,26451.39450000017,26451.39450000017
14,2010-11-05,2078417.47,0,45.65,2.917,182.9463648,8.724,1960025.946,118391.52399999998,118391.52399999998
14,2010-11-12,2092189.06,0,46.14,2.931,182.9916129,8.724,2024370.8175,67818.24250000017,67818.24250000017
14,2010-11-19,1968462.58,0,50.02,3.0,182.8989385,8.724,2071255.8954999999,-102793.3154999998,102793.3154999998
14,2010-11-26,2921709.71,1,46.15,3.039,182.7832769,8.724,2028260.0814999999,893449.6285000001,893449.6285000001
14,2010-12-03,2258489.63,0,40.93,3.046,182.6676154,8.724,2463645.1169999996,-205155.48699999973,205155.48699999973
14,2010-12-10,2600519.26,0,30.54,3.109,182.5519538,8.724,2447112.6004999997,153406.65950000007,153406.65950000007
14,2010-12-17,2762861.41,0,30.51,3.14,182.517732,8.724,2528987.457,233873.9530000002,233873.9530000002
14,2010-12-24,3818686.45,0,30.59,3.141,182.54459,8.724,2630385.8904999997,1188300.5595000004,1188300.5595000004
14,2010-12-31,1623716.46,1,29.67,3.179,182.5714479,8.724,3266422.6075,-1642706.1475,1642706.1475
14,2011-01-07,1864746.1,0,34.32,3.193,182.5983058,8.549,2562827.699,-698081.5989999999,698081.5989999999
14,2011-01-14,1699095.9,0,24.78,3.205,182.6585782,8.549,2073476.7785,-374380.8785000001,374380.8785000001
14,2011-01-21,1743188.87,0,30.55,3.229,182.9193368,8.549,1745766.554,-2577.683999999892,2577.683999999892
14,2011-01-28,1613718.38,0,24.05,3.237,183.1800955,8.549,1745989.915,-132271.53500000015,132271.53500000015
14,2011-02-04,1995891.87,0,28.73,3.231,183.4408542,8.549,1671839.6795,324052.1905,324052.1905
14,2011-02-11,1980405.03,1,30.3,3.239,183.7016129,8.549,1824225.6985,156179.3315000001,156179.3315000001
14,2011-02-18,2019031.67,0,40.7,3.245,183.9371353,8.549,1930822.4265,88209.24349999987,88209.24349999987
14,2011-02-25,1875708.88,0,35.78,3.274,184.1625632,8.549,2002041.376,-126332.49600000004,126332.49600000004
14,2011-03-04,2041215.61,0,38.65,3.433,184.3879911,8.549,1941576.2789999999,99639.33100000024,99639.33100000024
14,2011-03-11,1931104.67,0,45.01,3.582,184.613419,8.549,1979960.6634999998,-48855.993499999866,48855.993499999866
14,2011-03-18,1932491.42,0,46.66,3.631,184.809719,8.549,1961334.1305,-28842.710500000045,28842.710500000045
14,2011-03-25,1879451.23,0,41.76,3.625,184.9943679,8.549,1948314.6859999998,-68863.45599999977,68863.45599999977
14,2011-04-01,1869110.55,0,37.27,3.638,185.1790167,8.521,1905763.3125,-36652.76249999995,36652.76249999995
14,2011-04-08,2037798.88,0,48.71,3.72,185.3636656,8.521,1882236.9185,155561.96149999998,155561.96149999998
14,2011-04-15,1974960.86,0,53.69,3.821,185.5339821,8.521,1955005.8169999998,19955.043000000296,19955.043000000296
14,2011-04-22,2256461.39,0,53.04,3.892,185.6684673,8.521,1981076.6205,275384.76950000017,275384.76950000017
14,2011-04-29,1930617.64,0,66.18,3.962,185.8029526,8.521,2125136.8279999997,-194519.18799999985,194519.18799999985
14,2011-05-06,2095599.93,0,58.21,4.046,185.9374378,8.521,2051314.4355000001,44285.4944999998,44285.4944999998
14,2011-05-13,2004330.3,0,60.38,4.066,186.0719231,8.521,2061985.3474999997,-57655.04749999964,57655.04749999964
14,2011-05-20,1959967.8,0,62.28,4.062,185.9661154,8.521,2025217.7714999998,-65249.97149999975,65249.97149999975
14,2011-05-27,2080694.24,0,69.7,3.985,185.8603077,8.521,1995839.4945,84854.74549999996,84854.74549999996
14,2011-06-03,2079899.47,0,76.38,3.922,185.7545,8.521,2026985.395,52914.07499999995,52914.07499999995
14,2011-06-10,2132446.0,0,73.88,3.881,185.6486923,8.521,2062187.889,70258.11100000003,70258.11100000003
14,2011-06-17,2082083.34,0,69.32,3.842,185.6719333,8.521,2106291.9505000003,-24208.610500000184,24208.610500000184
14,2011-06-24,2069523.52,0,74.85,3.804,185.7919609,8.521,2099382.6905,-29859.170500000007,29859.170500000007
14,2011-07-01,2074668.19,0,74.04,3.748,185.9119885,8.625,2083357.829,-8689.638999999966,8689.638999999966
14,2011-07-08,2063401.06,0,77.49,3.711,186.032016,8.625,2073979.828,-10578.767999999924,10578.767999999924
14,2011-07-15,1953544.76,0,78.47,3.76,186.1399808,8.625,2068262.9245,-114718.16449999996,114718.16449999996
14,2011-07-22,1882070.88,0,82.33,3.811,186.2177885,8.625,2010162.9795,-128092.09950000001,128092.09950000001
14,2011-07-29,1871021.01,0,81.31,3.829,186.2955962,8.625,1934286.265,-63265.25499999989,63265.25499999989
14,2011-08-05,2066020.69,0,78.22,3.842,186.3734038,8.625,1887267.0269999998,178753.66300000018,178753.66300000018
14,2011-08-12,1928773.82,0,77.0,3.812,186.4512115,8.625,1970178.3305,-41404.51049999986,41404.51049999986
14,2011-08-19,1896873.99,0,72.98,3.747,186.5093071,8.625,1968147.3029999998,-71273.31299999985,71273.31299999985
14,2011-08-26,2273470.62,0,72.55,3.704,186.5641172,8.625,1933410.9355,340059.6845000002,340059.6845000002
14,2011-09-02,1750891.47,0,70.63,3.703,186.6189274,8.625,2089957.2795,-339065.8095,339065.8095
14,2011-09-09,2202742.9,1,71.48,3.738,186.6737376,8.625,1955691.5505,247051.3495,247051.3495
14,2011-09-16,1864637.89,0,69.17,3.742,186.8024,8.625,2055204.0574999999,-190566.16749999998,190566.16749999998
14,2011-09-23,1871555.64,0,63.75,3.711,187.0295321,8.625,1965912.6804999998,-94357.04049999989,94357.04049999989
14,2011-09-30,1809989.29,0,70.66,3.645,187.2566641,8.625,1918812.5165,-108823.22649999987,108823.22649999987
14,2011-10-07,2078796.76,0,55.82,3.583,187.4837962,8.523,1839734.8025,239061.95750000002,239061.95750000002
14,2011-10-14,1890870.75,0,63.82,3.541,187.6917481,8.523,1953627.9775,-62757.22750000004,62757.22750000004
14,2011-10-21,2009004.59,0,59.6,3.57,187.7846197,8.523,1944512.6345,64491.95550000016,64491.95550000016
14,2011-10-28,2056846.12,0,51.78,3.569,187.8774913,8.523,1978126.5715,78719.54850000003,78719.54850000003
14,2011-11-04,2174056.71,0,43.92,3.551,187.9703629,8.523,2015205.279,158851.43099999987,158851.43099999987
14,2011-11-11,2081534.65,0,47.65,3.53,188.0632345,8.523,2108275.1854999997,-26740.535499999765,26740.535499999765
14,2011-11-18,1969360.72,0,51.34,3.53,188.1983654,8.523,2110214.0915,-140853.37150000012,140853.37150000012
14,2011-11-25,2685351.81,1,48.71,3.492,188.3504,8.523,2039325.994,646025.8160000001,646025.8160000001
14,2011-12-02,2143080.57,0,50.19,3.452,188.5024346,8.523,2344182.3545,-201101.78450000007,201101.78450000007
14,2011-12-09,2470581.29,0,46.57,3.415,188.6544692,8.523,2306817.5264999997,163763.76350000035,163763.76350000035
14,2011-12-16,2594363.09,0,39.93,3.413,188.7979349,8.523,2388171.616,206191.47399999993,206191.47399999993
14,2011-12-23,3369068.99,0,42.27,3.389,188.9299752,8.523,2483347.082,885721.9080000003,885721.9080000003
14,2011-12-30,1914148.89,1,37.79,3.389,189.0620155,8.523,2963148.77,-1048999.8800000001,1048999.8800000001
14,2012-01-06,1859144.96,0,35.88,3.422,189.1940558,8.424,2525403.0549999997,-666258.0949999997,666258.0949999997
14,2012-01-13,1696248.27,0,41.18,3.513,189.3260962,8.424,2104884.94,-408636.6699999999,408636.6699999999
14,2012-01-20,1789113.32,0,31.85,3.533,189.4214733,8.424,1785947.2045,3166.1155000000726,3166.1155000000726
14,2012-01-27,1595362.27,0,37.93,3.567,189.5168505,8.424,1767115.2985,-171753.02850000001,171753.02850000001
14,2012-02-03,1877410.36,0,42.96,3.617,189.6122277,8.424,1678308.0375,199102.3225,199102.3225
14,2012-02-10,2077256.24,1,37.0,3.64,189.7076048,8.424,1765448.9725000001,311807.26749999984,311807.26749999984
14,2012-02-17,2020550.99,0,36.85,3.695,189.8424834,8.424,1935026.0865000002,85524.90349999978,85524.90349999978
14,2012-02-24,1875040.16,0,42.86,3.739,190.0069881,8.424,2018926.733,-143886.5730000001,143886.5730000001
14,2012-03-02,1926004.99,0,41.55,3.816,190.1714927,8.424,1956301.3624999998,-30296.372499999823,30296.372499999823
14,2012-03-09,2020839.31,0,45.52,3.848,190.3359973,8.424,1922349.1995,98490.11049999995,98490.11049999995
14,2012-03-16,1941040.5,0,50.56,3.862,190.4618964,8.424,1965777.4255,-24736.925499999896,24736.925499999896
14,2012-03-23,1893447.71,0,59.45,3.9,190.5363213,8.424,1966714.757,-73267.04700000002,73267.04700000002
14,2012-03-30,1905033.01,0,50.04,3.953,190.6107463,8.424,1929213.9264999998,-24180.916499999817,24180.916499999817
14,2012-04-06,2376022.26,0,49.73,3.996,190.6851712,8.567,1906379.2785,469642.98149999976,469642.98149999976
14,2012-04-13,1912909.69,0,51.83,4.044,190.7595962,8.567,2138789.84,-225880.1499999999,225880.1499999999
14,2012-04-20,1875686.44,0,63.13,4.027,190.8138013,8.567,2073817.5874999997,-198131.14749999973,198131.14749999973
14,2012-04-27,1784029.95,0,53.2,4.004,190.8680064,8.567,1963764.9504999998,-179735.00049999985,179735.00049999985
14,2012-05-04,1949354.29,0,55.21,3.951,190.9222115,8.567,1835441.6825,113912.60749999993,113912.60749999993
14,2012-05-11,1987531.05,0,61.24,3.889,190.9764167,8.567,1880440.5935,107090.45650000009,107090.45650000009
14,2012-05-18,1932233.17,0,66.3,3.848,190.9964479,8.567,1943644.0189999999,-11410.84899999993,11410.84899999993
14,2012-05-25,2030869.61,0,67.21,3.798,191.0028096,8.567,1954155.596,76714.0140000002,76714.0140000002
14,2012-06-01,2049485.49,0,74.48,3.742,191.0091712,8.567,1989846.072,59639.41800000006,59639.41800000006
14,2012-06-08,2099615.88,0,64.3,3.689,191.0155329,8.567,2025382.0839999998,74233.79600000009,74233.79600000009
14,2012-06-15,1905733.68,0,71.93,3.62,191.0299731,8.567,2071758.3029999998,-166024.6229999999,166024.6229999999
14,2012-06-22,1660228.88,0,74.22,3.564,191.0646096,8.567,1995155.2215,-334926.3415000001,334926.3415000001
14,2012-06-29,1591835.02,0,75.22,3.506,191.0992462,8.567,1812063.6099999999,-220228.58999999985,220228.58999999985
14,2012-07-06,1862128.95,0,82.99,3.475,191.1338827,8.684,1662857.67,199271.28000000003,199271.28000000003
14,2012-07-13,1544422.35,0,79.97,3.523,191.1685192,8.684,1737241.0639999998,-192818.7139999997,192818.7139999997
14,2012-07-20,1553250.16,0,78.89,3.567,191.1670428,8.684,1662731.5605000001,-109481.40050000022,109481.40050000022
14,2012-07-27,1479514.66,0,77.2,3.647,191.1655664,8.684,1596492.245,-116977.5850000002,116977.5850000002
14,2012-08-03,1656886.46,0,76.58,3.654,191.16409,8.684,1515058.2385,141828.22149999999,141828.22149999999
14,2012-08-10,1648570.03,0,78.65,3.722,191.1626135,8.684,1579260.8849999998,69309.14500000025,69309.14500000025
14,2012-08-17,1660433.3,0,75.71,3.807,191.2284919,8.684,1626122.475,34310.82499999995,34310.82499999995
14,2012-08-24,1621841.33,0,72.62,3.834,191.3448865,8.684,1655749.1294999998,-33907.79949999973,33907.79949999973
14,2012-08-31,1613342.19,0,75.09,3.867,191.461281,8.684,1639357.8245,-26015.63450000016,26015.63450000016
14,2012-09-07,1904512.34,1,75.7,3.911,191.5776756,8.684,1623380.5554999998,281131.7845000003,281131.7845000003
14,2012-09-14,1554794.22,0,67.87,3.948,191.69985,8.684,1760202.136,-205407.91599999997,205407.91599999997
14,2012-09-21,1565352.46,0,65.32,4.038,191.8567038,8.684,1685977.7574999998,-120625.29749999987,120625.29749999987
14,2012-09-28,1522512.2,0,64.88,3.997,192.0135577,8.684,1612531.058,-90018.85800000001,90018.85800000001
14,2012-10-05,1687592.16,0,64.89,3.985,192.1704115,8.667,1542348.594,145243.56599999988,145243.56599999988
14,2012-10-12,1639585.61,0,54.47,4.0,192.3272654,8.667,1611478.2189999998,28107.391000000294,28107.391000000294
14,2012-10-19,1590274.72,0,56.47,3.969,192.3308542,8.667,1638826.8909999998,-48552.17099999986,48552.17099999986
14,2012-10-26,1704357.62,0,58.85,3.882,192.3088989,8.667,1622131.1475,82226.47250000015,82226.47250000015
15,2010-02-05,652122.44,0,19.83,2.954,131.5279032,8.35,,,
15,2010-02-12,682447.1,1,22.0,2.94,131.5866129,8.35,,,
15,2010-02-19,660838.75,0,27.54,2.909,131.637,8.35,,,
15,2010-02-26,564883.2,0,29.87,2.91,131.686,8.35,667094.226,-102211.02600000007,102211.02600000007
15,2010-03-05,605325.43,0,31.79,2.919,131.735,8.35,616102.2274999999,-10776.79749999987,10776.79749999987
15,2010-03-12,604173.59,0,41.39,2.938,131.784,8.35,599497.6475,4675.942500000005,4675.942500000005
15,2010-03-19,593710.67,0,44.69,2.96,131.8242903,8.35,598683.1755,-4972.50549999997,4972.50549999997
15,2010-03-26,592111.49,0,39.53,2.963,131.863129,8.35,599114.906,-7003.415999999968,7003.415999999968
15,2010-04-02,718470.71,0,45.27,2.957,131.9019677,8.185,594480.5179999999,123990.19200000004,123990.19200000004
15,2010-04-09,634605.77,0,57.77,2.992,131.9408065,8.185,655530.977,-20925.206999999937,20925.206999999937
15,2010-04-16,641208.65,0,49.63,3.01,131.9809,8.185,657584.357,-16375.706999999937,16375.706999999937
15,2010-04-23,643097.6,0,46.54,3.021,132.0226667,8.185,650486.951,-7389.351000000024,7389.351000000024
15,2010-04-30,570791.11,0,49.09,3.042,132.0644333,8.185,641162.693,-70371.58299999998,70371.58299999998
15,2010-05-07,661348.88,0,63.16,3.095,132.1062,8.185,606661.0125,54687.86750000005,54687.86750000005
15,2010-05-14,594385.2,0,47.13,3.112,132.152129,8.185,626915.9685,-32530.768500000006,32530.768500000006
15,2010-05-21,616598.1,0,59.09,3.096,132.2230323,8.185,614283.3744999999,2314.7255000000587,2314.7255000000587
15,2010-05-28,744772.88,0,70.61,3.046,132.2939355,8.185,615536.202,129236.67799999996,129236.67799999996
15,2010-06-04,693192.5,0,69.99,3.006,132.3648387,8.185,677353.5549999999,15838.945000000065,15838.945000000065
15,2010-06-11,619337.29,0,61.04,2.972,132.4357419,8.185,699756.473,-80419.18299999996,80419.18299999996
15,2010-06-18,652329.53,0,65.83,2.942,132.4733333,8.185,664001.952,-11672.42200000002,11672.42200000002
15,2010-06-25,672194.03,0,72.79,2.958,132.4976,8.185,646911.6915,25282.33850000007,25282.33850000007
15,2010-07-02,709337.11,0,66.13,2.958,132.5218667,8.099,657312.944,52024.16599999997,52024.16599999997
15,2010-07-09,691497.62,0,77.33,2.94,132.5461333,8.099,687785.895,3711.7249999999767,3711.7249999999767
15,2010-07-16,633203.69,0,72.83,2.933,132.5667742,8.099,694845.9029999999,-61642.21299999999,61642.21299999999
15,2010-07-23,598553.43,0,73.2,2.924,132.5825806,8.099,665026.5785,-66473.1484999999,66473.1484999999
15,2010-07-30,619224.06,0,72.04,2.932,132.5983871,8.099,624622.6495,-5398.589500000002,5398.589500000002
15,2010-08-06,639651.24,0,72.7,2.942,132.6141935,8.099,614086.284,25564.956000000006,25564.956000000006
15,2010-08-13,622437.08,0,72.17,2.923,132.63,8.099,626337.0555,-3899.9755000000587,3899.9755000000587
15,2010-08-20,637090.44,0,71.1,2.913,132.6616129,8.099,627980.083,9110.35699999996,9110.35699999996
15,2010-08-27,649791.15,0,65.07,2.885,132.6932258,8.099,632345.884,17445.26600000006,17445.26600000006
15,2010-09-03,638647.21,0,73.17,2.86,132.7248387,8.099,641242.791,-2595.5810000000056,2595.5810000000056
15,2010-09-10,641965.2,1,62.36,2.837,132.7564516,8.099,642314.0734999999,-348.87349999998696,348.87349999998696
15,2010-09-17,583210.87,0,57.94,2.846,132.7670667,8.099,641977.796,-58766.92599999998,58766.92599999998
15,2010-09-24,548542.47,0,62.53,2.837,132.7619333,8.099,612090.3365,-63547.866500000004,63547.866500000004
15,2010-10-01,566945.95,0,59.69,2.84,132.7568,8.067,574689.8195,-7743.86950000003,7743.86950000003
15,2010-10-08,591603.79,0,52.19,2.903,132.7516667,8.067,562944.47,28659.320000000065,28659.320000000065
15,2010-10-15,577011.26,0,49.96,2.999,132.7633548,8.067,576514.348,496.9120000000112,496.9120000000112
15,2010-10-22,600395.73,0,47.1,3.049,132.8170968,8.067,580608.8489999999,19786.881000000052,19786.881000000052
15,2010-10-29,598301.5,0,55.09,3.055,132.8708387,8.067,590892.3744999999,7409.125500000082,7409.125500000082
15,2010-11-05,612987.64,0,40.29,3.049,132.9245806,8.067,595840.9445,17146.69550000003,17146.69550000003
15,2010-11-12,619639.74,0,39.63,3.065,132.9783226,8.067,605958.7045,13681.035499999998,13681.035499999998
15,2010-11-19,608200.81,0,44.1,3.138,132.9172,8.067,614110.769,-5909.958999999915,5909.958999999915
15,2010-11-26,1120018.92,1,40.71,3.186,132.8369333,8.067,612922.46,507096.45999999996,507096.45999999996
15,2010-12-03,754134.95,0,36.0,3.2,132.7566667,8.067,865825.7045,-111690.75450000004,111690.75450000004
15,2010-12-10,847294.04,0,23.97,3.255,132.6764,8.067,860304.2185,-13010.178499999922,13010.178499999922
15,2010-12-17,983825.15,0,25.3,3.301,132.6804516,8.067,855597.0904999999,128228.05950000009,128228.05950000009
15,2010-12-24,1368318.17,0,25.07,3.309,132.7477419,8.067,901585.7315,466732.43849999993,466732.43849999993
15,2010-12-31,543754.17,1,26.54,3.336,132.8150323,8.067,1155591.9934999999,-611837.8234999998,611837.8234999998
15,2011-01-07,509640.77,0,30.53,3.351,132.8823226,7.771,898362.217,-388721.4469999999,388721.4469999999
15,2011-01-14,479424.2,0,19.53,3.367,132.9510645,7.771,650382.07,-170957.86999999994,170957.86999999994
15,2011-01-21,487311.03,0,21.84,3.391,133.0285161,7.771,499649.495,-12338.464999999967,12338.464999999967
15,2011-01-28,481119.6,0,19.61,3.402,133.1059677,7.771,487900.1005,-6780.500500000024,6780.500500000024
15,2011-02-04,556550.85,0,20.69,3.4,133.1834194,7.771,483032.2905,73518.55949999997,73518.55949999997
15,2011-02-11,582864.35,1,21.64,3.416,133.260871,7.771,519763.9395,63100.4105,63100.4105
15,2011-02-18,649993.5,0,33.06,3.42,133.3701429,7.771,558392.9125,91600.58750000002,91600.58750000002
15,2011-02-25,547564.09,0,20.87,3.452,133.4921429,7.771,612481.8999999999,-64917.80999999994,64917.80999999994
15,2011-03-04,573374.49,0,28.16,3.605,133.6141429,7.771,588709.4224999999,-15334.932499999879,15334.932499999879
15,2011-03-11,537035.28,0,34.27,3.752,133.7361429,7.771,575833.7015,-38798.42149999994,38798.42149999994
15,2011-03-18,551553.99,0,40.23,3.796,133.8492258,7.771,551333.325,220.66500000003725,220.66500000003725
15,2011-03-25,527389.28,0,32.63,3.789,133.9587419,7.771,549745.5164999999,-22356.236499999883,22356.236499999883
15,2011-04-01,542556.05,0,30.34,3.811,134.0682581,7.658,537293.8285000001,5262.221499999985,5262.221499999985
15,2011-04-08,587370.81,0,40.94,3.895,134.1777742,7.658,538597.3715,48773.43850000005,48773.43850000005
15,2011-04-15,607691.36,0,48.63,3.981,134.2784667,7.658,562688.4145,45002.94550000003,45002.94550000003
15,2011-04-22,655318.26,0,41.37,4.061,134.3571,7.658,590808.871,64509.38899999997,64509.38899999997
15,2011-04-29,560764.41,0,55.46,4.117,134.4357333,7.658,628456.7275,-67692.3175,67692.3175
15,2011-05-06,630522.67,0,49.87,4.192,134.5143667,7.658,600897.3,29625.369999999995,29625.369999999995
15,2011-05-13,630482.91,0,57.07,4.211,134.593,7.658,609826.6174999999,20656.292500000098,20656.292500000098
15,2011-05-20,593941.9,0,57.19,4.202,134.6803871,7.658,620039.051,-26097.150999999954,26097.150999999954
15,2011-05-27,636193.24,0,65.87,4.134,134.7677742,7.658,612218.369,23974.871000000043,23974.871000000043
15,2011-06-03,695396.19,0,69.8,4.069,134.8551613,7.658,620548.7215,74847.46849999996,74847.46849999996
15,2011-06-10,642679.81,0,69.86,4.025,134.9425484,7.658,659457.014,-16777.20399999991,16777.20399999991
15,2011-06-17,639928.85,0,63.9,3.989,135.0837333,7.658,660157.5575,-20228.70750000002,20228.70750000002
15,2011-06-24,656594.95,0,69.96,3.964,135.2652667,7.658,649211.787,7383.162999999942,7383.162999999942
15,2011-07-01,674669.16,0,67.43,3.916,135.4468,7.806,648674.544,25994.61600000004,25994.61600000004
15,2011-07-08,635118.48,0,73.47,3.886,135.6283333,7.806,663132.1399999999,-28013.659999999916,28013.659999999916
15,2011-07-15,624114.56,0,73.34,3.915,135.7837419,7.806,652182.6884999999,-28068.128499999875,28068.128499999875
15,2011-07-22,607475.44,0,79.97,3.972,135.8738387,7.806,635549.122,-28073.68200000003,28073.68200000003
15,2011-07-29,577511.02,0,74.67,4.004,135.9639355,7.806,617445.588,-39934.56799999997,39934.56799999997
15,2011-08-05,607961.21,0,73.63,4.02,136.0540323,7.806,594989.098,12972.111999999965,12972.111999999965
15,2011-08-12,590836.37,0,70.63,3.995,136.144129,7.806,597230.7779999999,-6394.407999999938,6394.407999999938
15,2011-08-19,599488.98,0,70.41,3.942,136.183129,7.806,594831.2615,4657.718499999959,4657.718499999959
15,2011-08-26,605413.17,0,69.19,3.906,136.2136129,7.806,597731.401,7681.7690000000875,7681.7690000000875
15,2011-09-02,649159.68,0,67.63,3.879,136.2440968,7.806,601153.1835,48006.49650000001,48006.49650000001
15,2011-09-09,607593.51,1,67.59,3.93,136.2745806,7.806,626397.7964999999,-18804.28649999993,18804.28649999993
15,2011-09-16,545052.34,0,62.1,3.937,136.3145,7.806,621814.6185,-76762.27850000001,76762.27850000001
15,2011-09-23,545570.86,0,59.0,3.899,136.367,7.806,582557.8505,-36986.990499999956,36986.990499999956
15,2011-09-30,521297.31,0,64.87,3.858,136.4195,7.806,554692.7755,-33395.46549999999,33395.46549999999
15,2011-10-07,579068.88,0,51.24,3.775,136.472,7.866,533356.307,45712.572999999975,45712.572999999975
15,2011-10-14,537300.94,0,61.3,3.744,136.5150968,7.866,553824.1275,-16523.1875,16523.1875
15,2011-10-21,603318.89,0,51.67,3.757,136.5017742,7.866,549519.1745,53799.71550000005,53799.71550000005
15,2011-10-28,589842.69,0,45.54,3.757,136.4884516,7.866,576575.1059999999,13267.584000000032,13267.584000000032
15,2011-11-04,615121.78,0,43.39,3.738,136.475129,7.866,586678.0974999999,28443.68250000011,28443.68250000011
15,2011-11-11,618949.82,0,47.13,3.719,136.4618065,7.866,604503.665,14446.154999999912,14446.154999999912
15,2011-11-18,597856.51,0,46.53,3.717,136.4666667,7.866,613243.9365,-15387.426499999943,15387.426499999943
15,2011-11-25,1066478.1,1,41.1,3.689,136.4788,7.866,607828.959,458649.14100000006,458649.14100000006
15,2011-12-02,699028.66,0,45.67,3.666,136.4909333,7.866,835331.3015000001,-136302.64150000003,136302.64150000003
15,2011-12-09,764565.55,0,38.53,3.627,136.5030667,7.866,812460.1415,-47894.59149999998,47894.59149999998
15,2011-12-16,870415.49,0,35.49,3.611,136.5335161,7.866,786914.521,83500.96900000004,83500.96900000004
15,2011-12-23,1182691.87,0,34.93,3.587,136.5883871,7.866,807659.9865,375031.8835000001,375031.8835000001
15,2011-12-30,603460.79,1,31.44,3.566,136.6432581,7.866,1010676.189,-407215.399,407215.399
15,2012-01-06,516087.65,0,30.24,3.585,136.698129,7.943,846234.873,-330147.223,330147.223
15,2012-01-13,454183.42,0,36.26,3.666,136.753,7.943,646658.882,-192475.462,192475.462
15,2012-01-20,492721.85,0,21.39,3.705,136.8564194,7.943,498241.50599999994,-5519.655999999959,5519.655999999959
15,2012-01-27,466045.63,0,30.87,3.737,136.9598387,7.943,482738.2695,-16692.63949999999,16692.63949999999
15,2012-02-03,523831.64,0,35.3,3.796,137.0632581,7.943,473602.9755,50228.66450000001,50228.66450000001
15,2012-02-10,628218.22,1,31.91,3.826,137.1666774,7.943,498940.06799999997,129278.152,129278.152
15,2012-02-17,598502.83,0,30.26,3.874,137.2583103,7.943,567357.0285,31145.801499999943,31145.801499999943
15,2012-02-24,561137.06,0,33.18,3.917,137.3411034,7.943,597702.538,-36565.47799999989,36565.47799999989
15,2012-03-02,541292.64,0,33.24,3.983,137.4238966,7.943,584277.2535,-42984.61349999998,42984.61349999998
15,2012-03-09,545120.67,0,36.97,4.021,137.5066897,7.943,556819.7154999999,-11699.045499999891,11699.045499999891
15,2012-03-16,570611.23,0,47.42,4.021,137.5843871,7.943,546183.318,24427.91200000001,24427.91200000001
15,2012-03-23,565481.88,0,58.92,4.054,137.6552903,7.943,557291.7455,8190.134500000044,8190.134500000044
15,2012-03-30,557547.25,0,42.65,4.098,137.7261935,7.943,564222.9709999999,-6675.720999999903,6675.720999999903
15,2012-04-06,659950.36,0,40.01,4.143,137.7970968,8.15,562283.9675,97666.39249999996,97666.39249999996
15,2012-04-13,558585.13,0,43.52,4.187,137.868,8.15,609938.9994999999,-51353.86949999991,51353.86949999991
15,2012-04-20,534780.57,0,54.47,4.17,137.9230667,8.15,593907.2785,-59126.708500000066,59126.708500000066
